Location,Vacancy Name,Experience Required,Average Salary,Industry,Schedule,Experience,City,Population,Schedule Encoded
Владикавказ,Водитель-экспедитор,Нет опыта,57500.0,Водитель,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Менеджер отдела клиентского обслуживания,Нет опыта,50000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Финансист Удаленно,От 1 года до 3 лет,20000.0,Экономист,Удаленная работа,2,Владикавказ,311600.0,4
Владикавказ,Системный администратор,От 1 года до 3 лет,60000.0,Системный администратор,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Оператор 1с ( специалист по номенклатуре),От 1 года до 3 лет,36500.0,Другое,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Заведующий складом,Нет опыта,65000.0,Начальник склада,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Сборщик посылок на пункт выдачи,Нет опыта,70350.0,Другое,Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,Аудитор мобильный (Владикавказ),Нет опыта,43000.0,Аудитор,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Торговый представитель,Нет опыта,80000.0,Торговый представитель,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Продавец-консультант в ТЦ «Столица»,Нет опыта,41000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Специалист колл-центра,От 1 года до 3 лет,45000.0,"Оператор call-центра, специалист контактного центра",Сменный график,2,Владикавказ,311600.0,2
Владикавказ,Бухгалтер,От 3 до 6 лет,50000.0,Бухгалтер,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Оператор ПК,Нет опыта,35000.0,"Оператор ПК, оператор базы данных",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Пешеход-исследователь для проектов Яндекса,Нет опыта,50000.0,Другое,Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,Заместитель главного бухгалтера,От 1 года до 3 лет,120000.0,Бухгалтер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Агент по организации пассажирских авиаперевозок,Нет опыта,25000.0,Менеджер по туризму,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Сборщик посылок на пункт выдачи,Нет опыта,82500.0,Другое,Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,Торговый представитель,Нет опыта,80000.0,Торговый представитель,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Банковский консультант,Нет опыта,80000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Администратор в турагентство,От 1 года до 3 лет,45000.0,Администратор,Удаленная работа,2,Владикавказ,311600.0,4
Владикавказ,Мерчандайзер визитный (корма для животных),Нет опыта,19000.0,Мерчандайзер,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Главный бухгалтер в консталтинговую компанию,От 3 до 6 лет,150000.0,Бухгалтер,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Кредитный брокер,От 1 года до 3 лет,75000.0,Брокер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Дежурный по выдаче справок (бюро справок),Нет опыта,30000.0,Диспетчер,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Продавец-консультант уходовой косметики «Citrus”,Нет опыта,40000.0,Другое,Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,SMM-специалист,От 1 года до 3 лет,40000.0,"SMM-менеджер, контент-менеджер",Удаленная работа,2,Владикавказ,311600.0,4
Владикавказ,Бухгалтер-инвентаризатор,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Администратор в лабораторию,Нет опыта,23000.0,Администратор,Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Младший специалист по подбору персонала,Нет опыта,40000.0,"Оператор call-центра, специалист контактного центра",Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Менеджер по закупкам и продажам,От 1 года до 3 лет,60000.0,Менеджер по закупкам,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Менеджер чат-поддержки / оператор контакт-центра,Нет опыта,55000.0,"Оператор call-центра, специалист контактного центра",Удаленная работа,0,Владикавказ,311600.0,4
Владикавказ,Графический дизайнер,Нет опыта,30000.0,"Дизайнер, художник",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Финансовый консультант,Нет опыта,125000.0,Финансовый менеджер,Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,Project Manager / Руководитель проекта,От 3 до 6 лет,100000.0,Руководитель проектов,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Водитель,Более 6 лет,20121.0,Водитель,Полный день,7,Владикавказ,311600.0,1
Владикавказ,Администратор студии маникюра,Нет опыта,30000.0,Администратор,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Администратор в учебный центр на БАМе,Нет опыта,32500.0,Администратор,Полный день,0,Владикавказ,311600.0,1
Владикавказ,"PR-менеджер, маркетолог",От 1 года до 3 лет,30000.0,PR-менеджер,Гибкий график,2,Владикавказ,311600.0,3
Владикавказ,Фармацевт-провизор,Нет опыта,57000.0,Фармацевт-провизор,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Торговый представитель (ТД Атлант),Нет опыта,127000.0,Торговый представитель,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Бухгалтер,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Мастер СМР (объект МАМИСОН),От 3 до 6 лет,80000.0,"Прораб, мастер СМР",Полный день,4,Владикавказ,311600.0,1
Владикавказ,Директор магазина,От 1 года до 3 лет,70000.0,"Директор магазина, директор сети магазинов",Полный день,2,Владикавказ,311600.0,1
Владикавказ,Кредитный специалист в Алания Молл,Нет опыта,70000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Специалист по документообороту,От 1 года до 3 лет,35000.0,"Делопроизводитель, архивариус",Сменный график,2,Владикавказ,311600.0,2
Владикавказ,Координатор в летнюю академию,Нет опыта,30000.0,Другое,Полный день,0,Владикавказ,311600.0,1
Владикавказ,Менеджер по продажам (парфюмерия),От 1 года до 3 лет,160000.0,"Продавец-консультант, продавец-кассир",Сменный график,2,Владикавказ,311600.0,2
Владикавказ,Фасовщик заказов,Нет опыта,59500.0,"Упаковщик, комплектовщик",Гибкий график,0,Владикавказ,311600.0,3
Владикавказ,Оператор 1С,От 1 года до 3 лет,40000.0,Бухгалтер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Помощник зав.хоза,От 1 года до 3 лет,35000.0,"Слесарь, сантехник",Полный день,2,Владикавказ,311600.0,1
Владикавказ,Главный бухгалтер,От 3 до 6 лет,110000.0,Бухгалтер,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Продавец в магазине напитков и табачных изделий,Нет опыта,52500.0,"Продавец-консультант, продавец-кассир",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Разнорабочий,Нет опыта,70000.0,Разнорабочий,Вахтовый метод,0,Владикавказ,311600.0,5
Владикавказ,Агент по продажам автомобилей,От 1 года до 3 лет,275000.0,"Менеджер по продажам, менеджер по работе с клиентами",Гибкий график,2,Владикавказ,311600.0,3
Владикавказ,Преподаватель английского языка на лето в крупный учебный центр,Нет опыта,48000.0,"Учитель, преподаватель, педагог",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Настройщик,Нет опыта,45000.0,Специалист технической поддержки,Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Юрист (строительство),От 1 года до 3 лет,45000.0,Юрист,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Менеджер по подбору персонала,От 1 года до 3 лет,47600.0,Специалист по подбору персонала,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Грузчик-транспортировщик на оборонное предприятие,Нет опыта,130000.0,Грузчик,Вахтовый метод,0,Владикавказ,311600.0,5
Владикавказ,Главный бухгалтер,От 3 до 6 лет,80000.0,Бухгалтер,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Швея,Нет опыта,57500.0,"Швея, портной, закройщик",Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Оператор в молочный цех (график 2/2),Нет опыта,45000.0,Технолог,Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Ведущий инженер ПТО,От 1 года до 3 лет,125000.0,"Инженер ПТО, инженер-сметчик",Вахтовый метод,2,Владикавказ,311600.0,5
Владикавказ,Оператор пункт выдачи заказов Авито,Нет опыта,31250.0,"Упаковщик, комплектовщик",Сменный график,0,Владикавказ,311600.0,2
Владикавказ,Менеджер по работе с клиентами,Нет опыта,60000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Упаковщик на фабрику подушек в Южную Корею,Нет опыта,185000.0,"Упаковщик, комплектовщик",Полный день,0,Владикавказ,311600.0,1
Владикавказ,Заместитель главного бухгалтера,От 3 до 6 лет,50000.0,Бухгалтер,Полный день,4,Владикавказ,311600.0,1
Владикавказ,Офис-менеджер со знанием кадрового делопроизводства,От 1 года до 3 лет,35000.0,Офис-менеджер,Полный день,2,Владикавказ,311600.0,1
Владикавказ,Фотограф,Нет опыта,50000.0,"Фотограф, ретушер",Гибкий график,0,Владикавказ,311600.0,3
Ставрополь,Разнорабочий в Аэропорт,Нет опыта,200000.0,"Упаковщик, комплектовщик",Вахтовый метод,0,Ставрополь,398300.0,5
Ставрополь,Юрист,Нет опыта,100000.0,Юрист,Полный день,0,Ставрополь,398300.0,1
Ставрополь,Бухгалтер,От 3 до 6 лет,100000.0,Бухгалтер,Полный день,4,Ставрополь,398300.0,1
Ставрополь,Водитель легкового транспортного средства,От 3 до 6 лет,45000.0,Водитель,Полный день,4,Ставрополь,398300.0,1
Ставрополь,Frontend-программист (React),От 3 до 6 лет,135000.0,"Программист, разработчик",Удаленная работа,4,Ставрополь,398300.0,4
Ставрополь,Бухгалтер на первичную документацию,От 1 года до 3 лет,55000.0,Бухгалтер,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Frontend-разработчик React,От 1 года до 3 лет,40000.0,"Программист, разработчик",Полный день,2,Ставрополь,398300.0,1
Кисловодск,Помощник в HR отдел (удаленно),Нет опыта,65000.0,Специалист по подбору персонала,Удаленная работа,0,Кисловодск,128500.0,4
Ставрополь,Рабочий на военный завод,Нет опыта,145000.0,Разнорабочий,Вахтовый метод,0,Ставрополь,398300.0,5
Ставрополь,Сотрудник на оформление онлайн-заказов Ozon,Нет опыта,107000.0,Кладовщик,Сменный график,0,Ставрополь,398300.0,2
Пятигорск,Заместитель руководителя обособленного подразделения г. Пятигорск,От 3 до 6 лет,100000.0,Руководитель филиала,Полный день,4,Пятигорск,142400.0,1
Ставрополь,Администратор студии,Нет опыта,43000.0,Другое,Сменный график,0,Ставрополь,398300.0,2
Ставрополь,Руководитель филиала,Более 6 лет,200000.0,Агроном,Полный день,7,Ставрополь,398300.0,1
Ставрополь,Frontend программист стажер JavaScript,От 1 года до 3 лет,50000.0,"Программист, разработчик",Полный день,2,Ставрополь,398300.0,1
Ставрополь,Директор по строительству,От 1 года до 3 лет,120000.0,"Прораб, мастер СМР",Полный день,2,Ставрополь,398300.0,1
Невинномысск,"Сотрудник пункта выдачи заказов на склад Wildberries, Ozon",Нет опыта,104400.0,Кладовщик,Гибкий график,0,Невинномысск,118400.0,3
Пятигорск,Торговый директор,От 3 до 6 лет,100000.0,Другое,Полный день,4,Пятигорск,142400.0,1
Ставрополь,Эксклюзивный Торговый Представитель,От 1 года до 3 лет,85000.0,Торговый представитель,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Ведущий специалист,Нет опыта,28500.0,Другое,Полный день,0,Ставрополь,398300.0,1
Ставрополь,Водитель,От 1 года до 3 лет,50000.0,Водитель,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Управляющий базой отдыха,От 3 до 6 лет,100000.0,Менеджер/руководитель АХО,Полный день,4,Ставрополь,398300.0,1
Ставрополь,Контент-менеджер,От 1 года до 3 лет,55000.0,"SMM-менеджер, контент-менеджер",Удаленная работа,2,Ставрополь,398300.0,4
Ставрополь,Менеджер по работе с УК и ТСЖ,Нет опыта,50000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Ставрополь,398300.0,1
Ставрополь,Главный инженер,От 3 до 6 лет,225000.0,"Сервисный инженер, инженер-механик",Полный день,4,Ставрополь,398300.0,1
Ставрополь,Специалист по IT,От 1 года до 3 лет,65000.0,"Программист, разработчик",Полный день,2,Ставрополь,398300.0,1
Невинномысск,Водитель на автомобиль компании,Нет опыта,215000.0,Водитель,Сменный график,0,Невинномысск,118400.0,2
Ставрополь,Кладовщик-комплектовщик,Нет опыта,50000.0,"Упаковщик, комплектовщик",Полный день,0,Ставрополь,398300.0,1
Ставрополь,Водитель на легковом автомобиле по перевозке мелких товаров и лёгких посылок,Нет опыта,166400.0,Другое,Гибкий график,0,Ставрополь,398300.0,3
Пятигорск,Главный бухгалтер / Заместитель главного бухгалтера,От 3 до 6 лет,100000.0,Бухгалтер,Полный день,4,Пятигорск,142400.0,1
Ставрополь,Менеджер по продажам,От 1 года до 3 лет,100000.0,Агент по недвижимости,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Оператор документооборота,Нет опыта,56000.0,"Оператор ПК, оператор базы данных",Полный день,0,Ставрополь,398300.0,1
Ставрополь,Бухгалтер,От 1 года до 3 лет,60000.0,Бухгалтер,Полный день,2,Ставрополь,398300.0,1
Пятигорск,Курьер,Нет опыта,154000.0,Другое,Гибкий график,0,Пятигорск,142400.0,3
Ставрополь,Бухгалтер на первичную документацию,От 1 года до 3 лет,40000.0,Бухгалтер,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Кладовщик,Нет опыта,60000.0,Кладовщик,Полный день,0,Ставрополь,398300.0,1
Невинномысск,"Ассистент (не документы, не дистанционно)",Нет опыта,74000.0,Другое,Сменный график,0,Невинномысск,118400.0,2
Ставрополь,Помощник мастера,Нет опыта,90000.0,Другое,Гибкий график,0,Ставрополь,398300.0,3
Ставрополь,"Менеджер региональных, активных продаж / менеджер по работе с корпоративными клиентами",От 1 года до 3 лет,290000.0,"Менеджер по продажам, менеджер по работе с клиентами",Удаленная работа,2,Ставрополь,398300.0,4
Пятигорск,Стажер,Нет опыта,98000.0,Другое,Гибкий график,0,Пятигорск,142400.0,3
Ставрополь,Продавец-флорист,Нет опыта,43500.0,"Продавец-консультант, продавец-кассир",Сменный график,0,Ставрополь,398300.0,2
Ставрополь,Администратор ресепшен,Нет опыта,40000.0,Администратор,Сменный график,0,Ставрополь,398300.0,2
Пятигорск,Помощник маркетплейса (срочно),Нет опыта,60000.0,Другое,Сменный график,0,Пятигорск,142400.0,2
Пятигорск,Администратор в пункт выдачи заказов,Нет опыта,55000.0,Другое,Сменный график,0,Пятигорск,142400.0,2
Ставрополь,Ведущий специалист отдела кадров,От 3 до 6 лет,50000.0,Специалист по кадрам,Полный день,4,Ставрополь,398300.0,1
Ставрополь,Специалист,От 1 года до 3 лет,50000.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Ставрополь,398300.0,1
Ставрополь,Оператор производственной линии,Нет опыта,60000.0,Оператор производственной линии,Сменный график,0,Ставрополь,398300.0,2
Ставрополь,Офис-менеджер,От 1 года до 3 лет,50000.0,Офис-менеджер,Полный день,2,Ставрополь,398300.0,1
Пятигорск,Управляющий рестораном,От 1 года до 3 лет,80000.0,Менеджер ресторана,Полный день,2,Пятигорск,142400.0,1
Ставрополь,Руководитель отдела снабжения и логистики,От 3 до 6 лет,100000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,4,Ставрополь,398300.0,1
Ставрополь,Фуд-флорист,Нет опыта,35000.0,Другое,Сменный график,0,Ставрополь,398300.0,2
Ставрополь,Начинающий специалист,Нет опыта,70000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Ставрополь,398300.0,1
Ставрополь,Диспетчер производства,От 1 года до 3 лет,50000.0,Диспетчер,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Бухгалтер,Нет опыта,55000.0,Бухгалтер,Полный день,0,Ставрополь,398300.0,1
Ставрополь,Офис-менеджер,От 1 года до 3 лет,45000.0,Офис-менеджер,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Специалист по работе с клиентами,Нет опыта,43300.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Ставрополь,398300.0,1
Пятигорск,SMM-менеджер,От 1 года до 3 лет,85000.0,"SMM-менеджер, контент-менеджер",Полный день,2,Пятигорск,142400.0,1
Ставрополь,Специалист по продажам,Нет опыта,145000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Ставрополь,398300.0,1
Пятигорск,Менеджер по развитию бизнеса,От 1 года до 3 лет,60000.0,Менеджер по работе с партнерами,Гибкий график,2,Пятигорск,142400.0,3
Пятигорск,Менеджер маркеплейсов Озон,От 1 года до 3 лет,100000.0,"Менеджер по продажам, менеджер по работе с клиентами",Удаленная работа,2,Пятигорск,142400.0,4
Ставрополь,Ведущий маркетолог,От 3 до 6 лет,95000.0,"Менеджер по маркетингу, интернет-маркетолог",Полный день,4,Ставрополь,398300.0,1
Ставрополь,Бухгалтер по реализации и выпуску готовой продукции,От 3 до 6 лет,50000.0,Бухгалтер,Полный день,4,Ставрополь,398300.0,1
Кисловодск,Бухгалтер,От 1 года до 3 лет,50000.0,Бухгалтер,Полный день,2,Кисловодск,128500.0,1
Ставрополь,Водитель-экспедитор,От 1 года до 3 лет,77500.0,Водитель,Полный день,2,Ставрополь,398300.0,1
Ставрополь,Графический дизайнер,От 3 до 6 лет,45000.0,"Дизайнер, художник",Удаленная работа,4,Ставрополь,398300.0,4
Ставрополь,Оператор 1C,От 1 года до 3 лет,41000.0,"Оператор ПК, оператор базы данных",Полный день,2,Ставрополь,398300.0,1
Ставрополь,Региональный торговый представитель,От 1 года до 3 лет,225000.0,Торговый представитель,Полный день,2,Ставрополь,398300.0,1
Кисловодск,Администратор службы приема и размещения,Нет опыта,47500.0,Менеджер по туризму,Полный день,0,Кисловодск,128500.0,1
Ставрополь,Администратор / Менеджер в студию женского фитнеса,От 1 года до 3 лет,60000.0,"Менеджер по продажам, менеджер по работе с клиентами",Сменный график,2,Ставрополь,398300.0,2
Пятигорск,Стажер-разработчик / frontend,Нет опыта,30000.0,"Программист, разработчик",Полный день,0,Пятигорск,142400.0,1
Пятигорск,Руководитель отдела продаж (туристический сектор СКФО),От 3 до 6 лет,100000.0,Руководитель отдела продаж,Полный день,4,Пятигорск,142400.0,1
Ставрополь,Сценарист копирайтер,От 1 года до 3 лет,35000.0,"Копирайтер, редактор, корректор",Полный день,2,Ставрополь,398300.0,1
Ставрополь,Домработница/Домработник,Нет опыта,57500.0,"Уборщица, уборщик",Полный день,0,Ставрополь,398300.0,1
Ставрополь,Сортировщик одежды (сотрудник склада),Нет опыта,37500.0,"Упаковщик, комплектовщик",Полный день,0,Ставрополь,398300.0,1
Ставрополь,"Сотрудник охраны, Ставрополь",От 1 года до 3 лет,40000.0,Охранник,Сменный график,2,Ставрополь,398300.0,2
Кисловодск,Заместитель руководителя обособленного подразделения г. Пятигорск,От 3 до 6 лет,100000.0,Руководитель филиала,Полный день,4,Кисловодск,128500.0,1
Ставрополь,"Сотрудник пункта выдачи заказов на склад Wildberries, Ozon",Нет опыта,104400.0,Кладовщик,Гибкий график,0,Ставрополь,398300.0,3
Ставрополь,Механик,От 1 года до 3 лет,70000.0,"Сервисный инженер, инженер-механик",Полный день,2,Ставрополь,398300.0,1
Ставрополь,SMM-менеджер,От 1 года до 3 лет,27500.0,"SMM-менеджер, контент-менеджер",Полный день,2,Ставрополь,398300.0,1
Ставрополь,Заведующий складом,От 3 до 6 лет,100000.0,Начальник склада,Полный день,4,Ставрополь,398300.0,1
Ставрополь,Менеджер по логистике (собственный транспорт),От 1 года до 3 лет,80000.0,"Менеджер по логистике, менеджер по ВЭД",Полный день,2,Ставрополь,398300.0,1
Грозный,Продавец-консультант (ТЦ ГРОЗНЫЙ МОЛЛ ),Нет опыта,55000.0,"Продавец-консультант, продавец-кассир",Сменный график,0,Грозный,271600.0,2
Грозный,Управляющий сетью кофеен DonatsDay,От 3 до 6 лет,80000.0,Менеджер ресторана,Полный день,4,Грозный,271600.0,1
Грозный,Менеджер по закупкам,От 1 года до 3 лет,70000.0,Менеджер по закупкам,Полный день,2,Грозный,271600.0,1
Грозный,"Менеджер / Товаровед (г. Грозный, ТЦ Грозный Молл)",От 1 года до 3 лет,42000.0,Товаровед,Полный день,2,Грозный,271600.0,1
Грозный,Администратор в турагентство,От 1 года до 3 лет,45000.0,Администратор,Удаленная работа,2,Грозный,271600.0,4
Грозный,Администратор офиса,От 1 года до 3 лет,20000.0,Администратор,Полный день,2,Грозный,271600.0,1
Грозный,Администратор,Нет опыта,35000.0,Администратор,Сменный график,0,Грозный,271600.0,2
Грозный,Помощник руководителя интернет-магазина,От 1 года до 3 лет,30000.0,Другое,Полный день,2,Грозный,271600.0,1
Грозный,Диспетчер на ресепшен,Нет опыта,45000.0,Диспетчер,Полный день,0,Грозный,271600.0,1
Грозный,Продавец-консультант в магазин парфюмерии,Нет опыта,29000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Грозный,271600.0,1
Грозный,Оператор 2 рабочих дня в неделю,От 1 года до 3 лет,15000.0,"Оператор call-центра, специалист контактного центра",Сменный график,2,Грозный,271600.0,2
Грозный,Администратор,Нет опыта,23000.0,Администратор,Сменный график,0,Грозный,271600.0,2
Грозный,Оператор ПК,Нет опыта,40000.0,"Менеджер по продажам, менеджер по работе с клиентами",Удаленная работа,0,Грозный,271600.0,4
Грозный,Продавец-консультант в магазин женской одежды,От 1 года до 3 лет,36000.0,"Продавец-консультант, продавец-кассир",Полный день,2,Грозный,271600.0,1
Грозный,Помощник бухгалтера,От 1 года до 3 лет,35000.0,Бухгалтер,Полный день,2,Грозный,271600.0,1
Грозный,Администратор в барбершоп BORODACH,От 1 года до 3 лет,41250.0,Администратор,Сменный график,2,Грозный,271600.0,2
Грозный,Ассистент руководителя,От 1 года до 3 лет,27500.0,"Секретарь, помощник руководителя, ассистент",Полный день,2,Грозный,271600.0,1
Грозный,Менеджер по продажам,Нет опыта,50000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Грозный,271600.0,1
Грозный,Администратор на ресепшен,Нет опыта,18000.0,Администратор,Полный день,0,Грозный,271600.0,1
Грозный,Операционный директор сети Nutland cafe,Более 6 лет,150000.0,Операционный директор (COO),Полный день,7,Грозный,271600.0,1
Грозный,Охранник,Нет опыта,70500.0,Охранник,Вахтовый метод,0,Грозный,271600.0,5
Грозный,Продавец-консультант (ТРЦ Грозный Молл),От 1 года до 3 лет,40000.0,"Продавец-консультант, продавец-кассир",Сменный график,2,Грозный,271600.0,2
Грозный,Руководитель отдела продаж,От 3 до 6 лет,115000.0,Руководитель отдела продаж,Удаленная работа,4,Грозный,271600.0,4
Грозный,Заместитель директора департамента торговли по развитию,От 1 года до 3 лет,125000.0,Другое,Полный день,2,Грозный,271600.0,1
Грозный,Продавец-консультант,Нет опыта,40000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Грозный,271600.0,1
Грозный,Ведущий специалист по взысканию,Нет опыта,74500.0,"Оператор call-центра, специалист контактного центра",Полный день,0,Грозный,271600.0,1
Грозный,Продавец-консультант,Нет опыта,25000.0,"Продавец-консультант, продавец-кассир",Сменный график,0,Грозный,271600.0,2
Грозный,Ассистент руководителя (йоl-удаленно),Нет опыта,15000.0,"Секретарь, помощник руководителя, ассистент",Удаленная работа,0,Грозный,271600.0,4
Грозный,Кассир,От 1 года до 3 лет,37000.0,Кассир-операционист,Полный день,2,Грозный,271600.0,1
Грозный,Торговый представитель,От 1 года до 3 лет,115000.0,Торговый представитель,Полный день,2,Грозный,271600.0,1
Грозный,"Производитель работ (Общестрой), Турция",От 3 до 6 лет,130000.0,"Прораб, мастер СМР",Полный день,4,Грозный,271600.0,1
Грозный,Аналитик,От 1 года до 3 лет,75000.0,Аналитик,Полный день,2,Грозный,271600.0,1
Грозный,Менеджер по продажам,Нет опыта,80000.0,"Менеджер по продажам, менеджер по работе с клиентами",Полный день,0,Грозный,271600.0,1
Грозный,Управляющий бутиком (йо1 - mymarket),От 1 года до 3 лет,62500.0,"Директор магазина, директор сети магазинов",Полный день,2,Грозный,271600.0,1
Грозный,Начинающий специалист (на телефоне),Нет опыта,65000.0,Другое,Удаленная работа,0,Грозный,271600.0,4
Грозный,Менеджер по подбору персонала,Нет опыта,49495.0,Менеджер по персоналу,Удаленная работа,0,Грозный,271600.0,4
Грозный,HR менеджер,Нет опыта,40000.0,Специалист по подбору персонала,Полный день,0,Грозный,271600.0,1
Грозный,Младший юрист (помощник юриста),Нет опыта,30000.0,Юрист,Полный день,0,Грозный,271600.0,1
Грозный,Руководитель отдела маркетинга,От 1 года до 3 лет,60000.0,Руководитель отдела маркетинга и рекламы,Полный день,2,Грозный,271600.0,1
Грозный,Охранник на ДНР,Нет опыта,100000.0,Охранник,Полный день,0,Грозный,271600.0,1
Грозный,Оформитель заявок Альфа банка,Нет опыта,42500.0,"Оператор call-центра, специалист контактного центра",Удаленная работа,0,Грозный,271600.0,4
Грозный,"Ведущий специалист отдела учета, отчетности и кадровой политики.",От 1 года до 3 лет,35000.0,Бухгалтер,Полный день,2,Грозный,271600.0,1
Грозный,Консультант онлайн-школы,Нет опыта,30000.0,"Оператор call-центра, специалист контактного центра",Удаленная работа,0,Грозный,271600.0,4
Грозный,Редактор/Копирайтер,От 1 года до 3 лет,20000.0,"Копирайтер, редактор, корректор",Гибкий график,2,Грозный,271600.0,3
Грозный,Бухгалтер,От 1 года до 3 лет,45000.0,Бухгалтер,Полный день,2,Грозный,271600.0,1
Грозный,Продавец-консультант (г. Грозный),Нет опыта,105000.0,"Продавец-консультант, продавец-кассир",Полный день,0,Грозный,271600.0,1
Грозный,"Менеджер по обработке заявок (удаленно, подработка)",Нет опыта,36000.0,"Оператор call-центра, специалист контактного центра",Удаленная работа,0,Грозный,271600.0,4
Грозный,Торговый представитель/Менеджер по развитию территории,От 1 года до 3 лет,100000.0,Торговый представитель,Полный день,2,Грозный,271600.0,1
Грозный,Представитель Тинькофф,Нет опыта,54000.0,Торговый представитель,Гибкий график,0,Грозный,271600.0,3
Грозный,Рабочий на завод,Нет опыта,120000.0,Разнорабочий,Полный день,0,Грозный,271600.0,1
Грозный,"Менеджер онлайн сервиса (пр-т Кунта-Хаджи Кишиева, д. 151)",От 1 года до 3 лет,85000.0,Менеджер/руководитель АХО,Полный день,2,Грозный,271600.0,1
Грозный,Администратор,Нет опыта,20000.0,Администратор,Сменный график,0,Грозный,271600.0,2
Грозный,Продавец-кассир в магазин RE (ТЦ Грозный Молл),Нет опыта,29000.0,"Продавец-консультант, продавец-кассир",Гибкий график,0,Грозный,271600.0,3
Грозный,Аппаратный специалист,Нет опыта,80000.0,Косметолог,Сменный график,0,Грозный,271600.0,2
Грозный,Стажер в компанию (проект Яндекс),Нет опыта,72500.0,Другое,Полный день,0,Грозный,271600.0,1
Грозный,Бухгалтер по расчету заработной платы,От 3 до 6 лет,48000.0,Бухгалтер,Полный день,4,Грозный,271600.0,1
Грозный,Директор по развитию розничной сети (ТС Светофор),Нет опыта,165000.0,Агент по недвижимости,Полный день,0,Грозный,271600.0,1
Грозный,Торговый представитель,Нет опыта,85000.0,Торговый представитель,Полный день,0,Грозный,271600.0,1
Грозный,"Продавец-кассир, г. Грозный",Нет опыта,35000.0,Охранник,Полный день,0,Грозный,271600.0,1
Грозный,Логист отдела материально-технического обеспечения и логистики,От 1 года до 3 лет,125000.0,Менеджер по закупкам,Полный день,2,Грозный,271600.0,1
